ID,regioes,cidade,hyperlink,title,subtitle,date
c7993b68-0bdd-494f-bcdf-35a6ef426497,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/10/relacao-entre-mae-e-filha-que-sao-profissionais-da-area-de-saude-se-fortalece-durante-a-pandemia-do-novo-coronavirus-em-petrolina.ghtml,Relação entre mãe e filha que são profissionais da área de saúde se fortalece durante a pandemia do novo coronavírus em Petrolina,"Recepcionista na área de Covid-19 da UPA, Nathália Yasmine dos Santos e sua mãe, a agente de saúde, Cândida Rosa dos Santos estão morando juntas temporariamente. Elas compartilham inseguranças e encontram forças uma na outra para enfrentar as dificuldades. ",Há 3 semanas
ad147c1e-d54f-419e-8e8f-ec1d5b3a8df6,pe,petrolina-regiao,https://g1.globo.com/pe/pernambuco/noticia/2020/05/09/governador-de-pe-diz-que-proximos-dias-serao-duros-e-anuncia-hospitais-de-campanha-no-interior-para-vitimas-de-covid-19.ghtml,Governador de PE diz que próximos dias serão duros e anuncia hospitais de campanha no interior para vítimas de Covid-19,"“A Covid-19 tem avançado e precisaremos estar ainda mais firmes para salvar vidas e garantir a saúde dos pernambucanos”, afirmou Paulo Câmara.",Há 3 semanas
47259e1f-e7b3-4f38-91fc-9e3d80b7e9fe,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/09/ouricuri-registra-primeira-morte-causada-pelo-novo-coronavirus.ghtml,Ouricuri registra primeira morte causada pelo novo coronavírus,"O município contabiliza nove casos confirmados da doença, 14 descartados, dois em investigação e dois recuperados. ",Há 3 semanas
0271d954-eac6-4a1b-acd3-7b996ea9d593,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/09/trindade-confirma-terceira-morte-causada-pelo-novo-coronavirus.ghtml,Trindade confirma terceira morte causada pelo novo coronavírus,"A paciente seria transferida para uma UTI em Petrolina, mas acabou não resistindo e faleceu antes da transferência. ",Há 3 semanas
471ad99a-7570-4ac2-b60e-c1b183619e02,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/09/policia-encontra-laboratorio-de-fabricacao-de-cocaina-em-casa-do-loteamento-recife-em-petrolina.ghtml,Polícia encontra laboratório de fabricação de cocaína em casa do Loteamento Recife em Petrolina,"Os policiais do 5º BPM viram uma prensa hidráulica na garagem da casa do suspeito. Ele levou o efetivo até a cozinha da residênci, onde foi encontrado o laboratório.",Há 3 semanas
c09d65fa-4da1-4bf7-b1f2-9efd7b4e0a72,pe,petrolina-regiao,https://g1.globo.com/pe/pernambuco/noticia/2020/05/09/em-pernambuco-41-agencias-da-caixa-abrem-neste-sabado-para-pagamento-de-auxilio-emergencial.ghtml,"Em Pernambuco, 41 agências da Caixa abrem neste sábado para pagamento de auxílio emergencial ",Unidades vão funcionar das 8h ao meio-dia para beneficiários receberem os R$ 600 por meio do sistema de Poupança Social Digital. ,Há 3 semanas
af677560-e771-435d-8ac3-77bffae1b281,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/edicao/2020/05/08/videos-gr2-de-sexta-feira-8-de-maio.ghtml,"VÍDEOS: GR2 de sexta-feira, 8 de maioConfira os vídeos do telejornal com as notícias do Sertão de Pernambuco","VÍDEOS: GR2 de sexta-feira, 8 de maioConfira os vídeos do telejornal com as notícias do Sertão de Pernambuco",Há 3 semanas
60263d07-5a22-4050-b73a-0542284b5c2b,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/08/chega-a-67-o-numero-de-casos-confirmados-do-novo-coronavirus-em-petrolina.ghtml,Chega a 67 o número de casos confirmados do novo coronavírus em Petrolina,Os cinco novos casos foram detectados através de testes rápidos.,Há 3 semanas
58070e29-ac3c-4436-987c-cd8a000607ae,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/08/covid-19-veja-o-total-de-casos-confirmados-em-petrolina-e-regiao-em-8-de-maio.ghtml,Covid-19: veja o total de casos confirmados em Petrolina e região em 8 de maio,"Na área de cobertura do portal G1 Petrolina e Região, o vereador de Petrolina, Ronaldo Silva, testou positivo para Covid-19. A cidade teve segunda morte pelo novo coronavírus. ",Há 3 semanas
fff4f99c-528d-405c-a93d-1596e570f39a,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/08/mulher-morre-e-quatro-pessoas-ficam-feridas-em-acidente-na-br-428-em-petrolina.ghtml,Mulher morre e quatro pessoas ficam feridas em acidente na BR-428 em Petrolina," A suspeita é de que o pneu dianteiro de um dos carros estourou, o motorista perdeu o controle e acessou a contramão da rodovia, até ocorrer a colisão.",Há 3 semanas
a9c2e958-9986-4579-b311-f8380ee268bd,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/08/cdl-e-sindilojas-emitem-nota-de-repudio-apos-interdicoes-no-comercio-de-petrolina.ghtml,CDL e Sindilojas emitem nota de repúdio após interdições no comércio de Petrolina ,As interdições foram feitas na quarta-feira (06). Documento reforça a colaboração das entidades varejistas no combate à pandemia do novo coronavírus. ,Há 3 semanas
ed02a25c-83ab-49dd-a3dd-13d94a8e1091,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/08/atendimento-de-central-no-centro-de-convencoes-de-petrolina-e-suspenso-temporariamente.ghtml,Atendimento de Central no Centro de Convenções de Petrolina é suspenso temporariamente ,"O atendimento será retomado após a liberação da segunda parcela, ainda sem data definida pelo Governo Federal.",Há 3 semanas
c9f768cf-4f79-4080-955a-2d0ca2aadaf3,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/07/projeto-forroteria-in-casa-faz-live-nesta-quinta-feira-7-com-show-acustico-de-artistas-locais.ghtml,Projeto 'Forroteria in Casa' faz live nesta quinta-feira (7) com show acústico de artistas locais,"Três atrações musicais vão fazer um show acústico virtual: Adãozinho de Rajada, Elisson Castro e Lenno. ",Há 3 semanas
53047008-d17d-42a6-a848-a12813a47edb,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/07/ex-vereador-de-lagoa-grande-e-assassinado-a-tiros-prefeitura-decreta-luto-oficial-de-tres-dias.ghtml,Ex-vereador de Lagoa Grande é assassinado a tiros; prefeitura decreta luto oficial de três dias,"O velório será realizado na residência da mãe de Almi na Avenida Nilo Coelho, nº 562, no Centro e o sepultamento está marcado para às 17h.",Há 3 semanas
3ec71251-6b0d-47eb-9051-60cdfc235af7,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/07/fiscalizacoes-serao-intensificadas-no-centro-de-petrolina-para-conter-a-queda-do-isolamento-social.ghtml,Fiscalizações serão intensificadas no centro de Petrolina para conter a queda do isolamento social ,"A partir desta sexta (08), o estacionamento no centro de Petrolina será proibido. Apenas as vagas em serviços essenciais serão permitidas. ",Há 3 semanas
